C,C#,D,Eb,E,F,F#,G,G#,A,Bb,B,key,file_name
1403.029467,1968.728798,942.77687,4461.247188,810.5893121,1736.553421,5704.83892,9395.552925,51913.59333,6897.4197,3590.341881,2618.909823,Ab minor,3228649.LOFI.mp3
1817.760624,431.6975102,1821.263349,3177.662728,590.4842675,5602.986259,815.3291545,4531.769765,2993.86443,933.4289468,2520.732492,214.8491547,Eb major,3757006.LOFI.mp3
7525.701793,1038.896823,541.2557161,407.8976309,765.6978386,4937.86189,994.9244212,800.3777385,858.2674377,1102.589459,986.9361099,1068.502026,Gb minor,2059625.LOFI.mp3
903.612016,1347.434494,155.2016729,275.6135402,656.7635298,1011.359413,2858.941615,648.650897,627.8794592,2628.815787,925.0292028,2376.694895,Gb minor,3963180.LOFI.mp3
570.3242523,565.6468976,167.1790995,671.5087821,200.3116281,1125.729306,198.1396334,364.7318312,367.7584043,279.4120463,771.6560256,284.5959758,F minor,3545728.LOFI.mp3
541.4923817,206.4869766,1211.566224,79.58307631,278.7562216,190.0872666,162.3352792,608.3849597,604.9605368,751.3857345,346.9092353,201.8257594,G minor,472626.LOFI.mp3
10800.82221,1552.802386,1883.357553,4471.74052,1291.473971,819.680446,1437.002497,2037.002433,580.642844,532.4555984,1369.539405,1473.652851,C minor,4254573.LOFI.mp3
548.0835507,796.8047305,671.5770515,3594.277137,6485.751003,3346.536839,3782.269045,4746.990547,1426.464432,1539.946045,2565.226337,747.0544101,Bb minor,3829561.LOFI.mp3
545.7341327,118.8556766,208.4670241,547.8982874,217.0976947,477.3631776,394.8990508,17966.03498,1725.871639,30500.35877,33108.7876,1070.302167,G minor,3116329.LOFI.mp3
2705.064649,2180.566186,2082.144588,1890.648085,1400.00926,1340.76378,3527.149646,7547.414578,7927.184413,9295.651469,4135.032207,3893.858332,A major,3596904.LOFI.mp3
1603.40223,2609.899204,20283.95302,10703.9305,1175.394959,793.9220303,580.3537354,336.7604579,648.8215714,493.7204243,610.7028718,1043.124889,Eb minor,1880732.LOFI.mp3
244.8918337,246.7755778,526.4792019,1862.422564,430.8343241,403.5917149,403.3278143,562.8099859,843.0041975,344.3240342,419.535225,145.7221016,Eb minor,3958755.LOFI.mp3
3341.294827,168.1007292,3597.465437,231.9715237,2729.046979,138.9776831,281.3778919,5168.097714,1745.827892,369.3992025,83.30818233,531.9116002,E minor,3257231.LOFI.mp3
5015.706078,278.4127971,177.369352,2975.628518,465.9216478,2687.78565,955.8624218,1956.772042,3126.976944,787.2301022,588.5867256,440.6140109,D minor,3211733.LOFI.mp3
2596.753092,432.8514937,428.6690711,2175.465404,2002.251352,3681.079326,1211.291075,1907.325509,5901.117523,590.2203777,385.1740353,215.0188751,Ab major,5171396.LOFI.mp3
5767.125806,1578.76608,1791.259476,980.4968715,496.1795305,495.2743613,553.9565344,2287.720498,972.3766179,2078.945872,867.9520373,1703.037769,C minor,1415239.LOFI.mp3
5644.552727,3663.211393,2206.878092,1565.491532,1336.087966,4038.902215,6622.160303,10296.66551,39015.62714,12521.31041,6410.626901,9596.796764,Ab minor,3133794.LOFI.mp3
1753.357543,13515.13173,1891.776743,15190.69082,896.5590724,448.9137047,2297.285246,1772.868713,6380.613284,1845.296888,2929.654635,15621.61866,Eb minor,4956417.LOFI.mp3
1111.082802,205.7062565,435.4161554,615.9000137,205.900211,599.4138732,412.1461219,1769.271822,543.8786134,441.3070103,228.651898,379.5840035,C minor,3428673.LOFI.mp3
8220.903631,530.8799602,908.2114229,2288.09585,200.8762237,1049.212092,85.15421242,1641.228203,1143.32094,1281.114044,1875.107807,1158.743119,Eb major,3229038.LOFI.mp3
98.61621636,245.0821716,88.82943996,147.6923323,1261.175719,1371.231293,6640.283154,1164.168659,2195.264058,2428.092466,1966.427085,431.0061613,Bb minor,1808022.LOFI.mp3
1724.832268,2556.946127,43.13018296,4724.424108,357.2205631,3777.568445,2586.831513,965.7399171,3030.77104,1822.862536,8304.916581,1199.740466,E minor,2046342.LOFI.mp3
982.0019949,25.50823531,1303.80871,339.2213251,185.4363129,2410.462926,965.4782256,1310.739202,742.16872,988.8004226,1676.853434,131.7759184,G minor,3334441.LOFI.mp3
132.5900931,849.1375607,269.5433703,2104.656476,4154.146989,4061.278631,2136.353431,1075.190129,5626.017142,744.7479687,1122.353597,722.6908256,Db minor,2007977.LOFI.mp3
349.6236984,691.7630537,1027.399026,4901.737995,704.5425533,1103.548044,1915.811395,1487.163519,2774.77649,1482.811302,2957.072917,2292.5976,Eb minor,1795653.LOFI.mp3
4213.850782,241.856845,657.9110837,421.3379369,246.5309101,6279.705751,19586.04295,5915.358152,4879.158069,1322.501077,1568.678452,584.6759043,C minor,3589347.LOFI.mp3
291.4408519,2904.160645,1606.330693,687.9366947,1373.908789,6107.663687,26079.46018,6241.869199,5755.638924,3355.280021,1228.100233,341.2362261,Gb minor,1785226.LOFI.mp3
244.325933,767.0989887,1014.806635,130.3099092,423.7449335,669.5878399,889.8635048,9294.18668,3037.072261,2301.301552,1032.419918,306.8252281,D minor,3971416.LOFI.mp3
632.0151812,454.2792601,2712.298816,4465.214083,8000.385116,7442.601708,2270.857905,1206.544243,3895.028449,16961.31191,966.379853,423.5606058,A minor,4153238.LOFI.mp3
2400.43646,2268.721692,1009.251742,1330.184015,654.9904896,2464.459226,264.0236851,723.754614,328.4863604,670.6308174,880.4526369,1429.402511,F minor,973819.LOFI.mp3
374.6336739,161.6316827,506.2775546,239.5568103,139.4364507,721.5517982,3412.997895,6880.500165,710.0892822,710.3802418,1126.471052,275.1674472,G minor,1161249.LOFI.mp3
350.7512981,365.4304956,290.9426269,432.7260926,1820.291004,567.5020308,511.7215739,2143.222061,8527.760276,31652.23545,1635.253467,1425.136313,A minor,4091478.LOFI.mp3
1944.176521,1021.582139,422.0373526,1488.651736,1445.33127,11965.84646,26803.339,3789.325278,1423.047711,671.7163026,390.5862816,499.574779,F minor,4315749.LOFI.mp3
10343.97342,925.9438943,574.9137874,1750.071925,7671.805364,5614.880938,1796.724393,545.1374953,81.29454668,76.42287122,77.05908876,1449.473416,C minor,1004923.LOFI.mp3
1267.829293,3321.930041,3315.203988,1059.25405,2184.745543,2915.909501,6593.543261,8306.765101,3445.425707,3032.222465,3328.246675,1470.385127,G minor,3095708.LOFI.mp3
4077.528402,19342.31796,4491.10144,1306.559631,457.5604985,277.6717465,374.0380379,186.4407641,2232.385585,20437.64942,2567.149303,3896.062276,A major,611797.LOFI.mp3
9160.061665,2664.832114,3599.70779,7127.027408,2072.799888,727.0091109,823.9308657,1259.723946,856.702848,3108.360874,3844.344327,10514.0606,E minor,634032.LOFI.mp3
2881.090844,504.7502941,1653.9056,3560.053657,1058.358494,8266.725762,2275.389217,19393.37443,10403.02119,4111.392667,7032.536043,719.1636022,G minor,3625299.LOFI.mp3
8477.055958,631.5566151,841.7235049,3002.414177,775.4498416,6143.9359,502.0458635,2427.528682,555.3015587,1051.874251,4365.505622,1104.644901,C minor,4325645.LOFI.mp3
622.8529236,136.0797545,204.5603719,942.163819,8544.724632,1470.853945,5346.378149,66975.66065,22801.20161,3642.924768,673.039417,426.0553257,G minor,1052744.LOFI.mp3
2337.540318,188.995784,285.6448343,78.81165162,208.5766522,4861.525965,9689.713413,18412.46838,107.7954619,1158.604032,2992.292145,1142.991732,D minor,1574723.LOFI.mp3
315.8145741,47.06594518,69.5371647,78.75582997,1002.533698,1074.738301,6629.870713,1918.922574,2573.363452,11547.4649,1528.852989,589.2386994,A minor,2440193.LOFI.mp3
4480.255193,597.9649572,565.4869829,135.3938294,2454.028644,3344.881789,12978.24367,4128.371578,329.6789449,1416.863485,665.4669381,1601.178894,C major,2054968.LOFI.mp3
394.3145609,295.3833481,2186.208172,39.25499715,152.5414621,391.5005872,582.5566609,3061.797457,546.2850647,430.9088379,247.8126196,58.37579266,D minor,3773561.LOFI.mp3
166.4339576,217.598643,155.0913682,50.78154253,56.77860999,310.0688114,540.952611,7118.452187,6651.067981,3748.138931,2044.529339,3680.05261,Bb minor,981591.LOFI.mp3
587.0754832,268.7572195,246.3960674,2005.404466,105.505527,311.4332478,2011.568284,4770.631305,5345.618936,2615.594312,1544.891676,2308.814644,G minor,3519499.LOFI.mp3
1374.038173,842.7178993,522.6202661,1207.503729,8994.186211,1697.297423,407.5661735,324.8491152,3599.504382,1966.840394,2507.889896,796.2335693,E minor,3228698.LOFI.mp3
2581.216014,1858.068604,2033.709239,12142.4366,5959.379736,10143.36863,945.2261239,1067.671148,1344.057778,2086.604111,350.3164817,550.4243276,F minor,3298344.LOFI.mp3
783.3342052,383.5948547,2602.318021,241.3959667,1144.875766,987.6629026,2481.898558,11506.55812,23477.30542,7588.739795,8326.767695,1219.054866,A minor,4293025.LOFI.mp3
3926.096909,645.2611644,815.8347955,2032.015575,511.09355,3085.574791,1577.087001,4877.903445,13898.849,4993.077351,5688.548873,785.6950337,G minor,3317417.LOFI.mp3
707.4823783,1487.783527,4029.099396,752.1841644,465.422043,1689.638579,1166.887403,2341.365009,563.0746477,361.6735486,1934.526572,623.3569442,D minor,3070298.LOFI.mp3
603.8163296,397.5425223,861.0584381,9305.440917,679.3147537,489.9431875,74.24114668,937.9753731,329.9794495,1371.030088,3579.207735,1277.833991,Bb minor,923397.LOFI.mp3
5369.688516,221.2779364,188.8235859,518.7795491,1796.788016,57475.90642,2436.663752,3160.303392,1209.258388,1251.290565,952.8581324,1394.607676,F minor,1234670.LOFI.mp3
155.0225329,1620.711502,115.1820248,807.8088273,105.4953727,2056.41988,4562.848804,1514.830846,4264.026666,623.170599,5425.029164,1619.921673,Eb major,4505122.LOFI.mp3
1209.812535,88.17598261,330.8501926,1928.668732,194.9703744,768.5061733,188.1728075,685.0253371,1370.91457,1228.018589,1719.782446,177.2196111,F minor,4125044.LOFI.mp3
3389.534929,516.4323038,11146.20461,202.867238,319.1047815,1387.736723,428.7007,1515.112476,355.5095062,4904.218424,1895.494833,81.05584177,D minor,3686302.LOFI.mp3
3144.689133,299.8007957,502.1674628,1313.828197,891.3397961,3874.592931,801.9973922,1458.707267,494.1118608,264.6166133,2314.736528,314.8788715,C major,1161234.LOFI.mp3
558.0653181,120.2122145,33.66317354,72.79920161,177.8574694,238.5331891,721.9431239,460.0612069,1049.182008,800.9770898,1648.952925,1727.639639,B minor,3858324.LOFI.mp3
6732.764373,2042.181375,1515.582272,1505.662707,1446.381382,515.4125941,256.9359381,327.0853897,180.2886829,357.1950517,402.721062,921.8500315,C minor,2025670.LOFI.mp3
236.7072369,1118.866954,381.2878747,879.2996095,661.5393505,562.8354255,1432.405457,1121.624582,7059.391475,2645.265156,1019.573929,1023.005288,Ab minor,5079918.LOFI.mp3
547.9700183,54.38584563,197.0996676,584.5545722,2480.988779,5655.162909,1471.839656,270.5561669,137.9596498,60.30495737,15.03008045,234.876635,F minor,3572701.LOFI.mp3
278.5121961,774.8457321,229.7014098,481.4821688,138.2143885,339.7146697,1093.710155,779.8580623,7804.991061,1059.924611,561.5004699,408.67712,Ab minor,4846007.LOFI.mp3
813.9401785,1484.193069,578.5360645,419.2481423,1334.591512,944.7717178,1994.727773,1903.364534,1348.842475,2104.299182,591.6011253,1536.125093,B minor,2053495.LOFI.mp3
1091.021135,388.347043,568.8664779,4656.348365,191.4098635,3240.660174,1305.165095,3547.889467,3914.248906,289.7134944,1136.207599,37.13928565,C minor,3262951.LOFI.mp3
260.4149277,156.5178626,442.4619142,2614.454922,2660.087333,18271.59546,8038.755057,3013.448297,2308.748952,507.8257553,719.9056393,130.713007,F minor,4277742.LOFI.mp3
1593.667723,3039.580892,225.6812293,458.8662026,1725.00507,4267.585027,4305.277209,2824.6311,2914.482152,3020.56249,3455.262802,1265.432219,Bb minor,4939812.LOFI.mp3
1101.209375,1427.855628,695.927527,870.7632409,416.7191722,2422.637525,489.2821323,1396.108056,3669.331317,2011.213402,1284.865698,1095.869355,F minor,4868146.LOFI.mp3
3659.033175,1187.329797,594.5420301,3486.974443,313.7728259,462.4236079,1181.004218,38850.10764,20160.43838,2508.636991,9001.953635,856.087288,G minor,3482733.LOFI.mp3
470.6,703.128784,389.4829144,380.1376606,1361.934708,1101.492461,2479.05294,15249.19995,6264.295027,11558.67453,1792.213438,520.1699125,A minor,4162405.LOFI.mp3
29695.92085,2074.285683,4665.681275,738.0516225,3217.641298,11109.91422,2335.998876,3326.819256,1177.712863,2355.169416,1386.751879,3430.803174,C major,2434664.LOFI.mp3
124.3923477,408.9240298,141.9735398,137.6236477,397.249028,413.0562,348.8131128,510.4840587,1548.400355,4008.439865,650.8589831,259.9432855,A major,814505.LOFI.mp3
1681.94383,321.2924532,3152.7725,303.7378818,25.38222819,1329.914814,47.76024507,710.1561476,74.47393021,1151.400081,117.8410574,118.1824539,D minor,1194720.LOFI.mp3
1002.722533,1235.32073,986.9022986,8289.622706,916.6252532,696.143516,413.2185695,4985.472019,5438.012192,394.7746098,2117.934039,377.4445893,Eb major,1706844.LOFI.mp3
156.2282586,2358.775636,402.2181414,301.297922,2571.912143,1178.136709,48936.61057,24646.40851,4186.997886,1484.121136,482.6632978,944.5701261,Gb minor,4995394.LOFI.mp3
1268.650745,587.3778587,659.3938284,248.7674267,32.42527852,377.4535837,493.5630561,1702.319131,2204.902688,1549.147451,655.0727942,727.0484655,G minor,3533956.LOFI.mp3
3154.974614,546.3531616,3621.916983,637.0929247,4109.019874,405.9597848,395.9609094,2560.601907,905.0337472,9977.338211,1008.002477,1535.165079,G major,4284574.LOFI.mp3
3229.010038,3611.509884,1377.037258,338.9888923,1219.779712,593.6568884,68.60436233,1849.037433,4391.112078,3092.845289,1377.116778,1866.919063,C minor,3390952.LOFI.mp3
881.6867972,175.2276463,165.4678303,1697.247885,3041.716167,15710.451,984.0036362,2016.157887,4654.361882,919.8413928,2590.029112,336.1222966,F minor,5070608.LOFI.mp3
840.1265741,366.61232,712.0738891,420.8429141,1026.942789,3187.799291,1874.211576,8151.132392,12219.60513,3948.347819,2417.159338,404.9154759,G minor,3361547.LOFI.mp3
0.2584166824,595.2143473,482.9644643,10693.99673,564.6752331,317.6420784,358.3672748,46.83969395,416.5440901,29.86651738,4258.110056,696.5394605,Eb major,1356281.LOFI.mp3
873.6642903,75.96180474,1468.926873,96.22905828,1137.511422,2610.069735,6885.06147,9331.529891,4258.162217,1560.993869,1285.911767,398.3633597,G minor,4842349.LOFI.mp3
1431.922197,238.690863,922.423406,203.3098825,2064.962141,799.4787969,660.0020454,4916.823008,1941.30887,5243.46878,1555.27828,899.0857972,G major,209206.LOFI.mp3
1554.929786,1842.128642,1476.238179,2063.384302,851.343988,422.5012093,364.9210297,618.1738046,498.3334993,619.6199632,1258.410334,1133.435654,Eb minor,1986370.LOFI.mp3
13601.9266,15241.56667,236.4767069,567.4034121,2250.723549,35842.54304,1926.959865,2666.042179,9350.536919,774.2882314,461.099069,353.6268726,F minor,4996031.LOFI.mp3
1399.868773,531.1484019,279.2999833,145.568496,378.2372642,2748.500679,1143.582689,10279.61851,6553.185473,4834.780853,822.6180507,1235.637793,F minor,1814469.LOFI.mp3
1398.985427,1534.054909,1076.996974,1024.268832,4686.265169,1787.164608,3275.284929,7503.155236,10521.51859,4184.887781,3917.56159,3086.368782,E major,4450726.LOFI.mp3
1680.920991,868.1171799,69.48873558,11028.80658,33.13640915,776.3365862,17206.85006,5243.321483,5972.537999,850.8685435,1252.713218,88.36564999,Ab major,4927724.LOFI.mp3
6638.410117,1942.928689,1320.523616,3649.456891,1579.121937,4449.780778,14576.39641,20825.86693,13692.25429,2900.995335,6456.714184,8919.967044,C minor,1960032.LOFI.mp3
2022.257743,3608.850262,2668.577304,4000.221069,1568.047982,1432.624272,969.3256841,2200.826644,4435.219234,11332.82782,3373.980111,13246.06438,Eb minor,4927725.LOFI.mp3
351.8686406,189.2742253,2557.231373,1599.421263,12314.20281,2101.657989,1820.077473,216.4507707,79.04744052,543.9491469,227.455851,1031.897854,E minor,101069.LOFI.mp3
3889.301527,784.6140815,1030.827603,1226.676629,131.6298239,943.4496812,279.8868198,2606.619657,753.9170321,230.4010933,374.6546373,1284.544258,C minor,2048054.LOFI.mp3
185.0594245,123.3178544,626.8205078,84.3930966,129.3971781,312.6272559,1901.240108,5204.897255,1502.906805,1158.865364,304.1836114,482.7283462,D minor,1792506.LOFI.mp3
178.0358892,519.5931216,288.8527311,956.040076,3484.166372,1222.38305,4883.282695,3513.561648,137.7484922,347.7242868,186.8371746,3955.294621,B minor,3518921.LOFI.mp3
240.7983477,25.52542788,466.2330177,145.1535148,376.52536,1516.741887,1409.991975,5424.41919,3047.456806,5243.779687,3616.047936,879.0054241,C minor,1178656.LOFI.mp3
889.1593565,2337.924314,363.4634646,1004.911315,629.3538627,1946.565087,25029.18226,2472.948615,5357.573999,3862.331893,43509.71464,4025.203014,Bb minor,495905.LOFI.mp3
107.9768462,88.19980465,1197.823285,82.46222046,130.1474646,999.76214,1166.228959,2516.613149,774.7275187,636.3864906,980.5125409,533.9636115,G major,1316308.LOFI.mp3
966.3973014,1012.317291,1666.709359,1791.102226,4212.553363,353.0950206,996.4611457,2477.034016,499.1554563,424.1161616,1949.565681,4697.229243,B major,3628628.LOFI.mp3
1568.16904,288.4061458,196.2247781,218.9530112,404.3408928,1202.535172,2567.613586,13709.26328,3789.003275,3691.194704,1333.155427,2678.235627,A minor,4934196.LOFI.mp3
504.977991,95.95225319,1311.260612,884.2133947,2.27074721,23.96702402,95.23754664,2898.524701,299.3623849,250.5439277,459.3887207,40.56638077,G minor,3813682.LOFI.mp3
1335.329318,792.3637064,154.3654665,2066.378669,8.365240935,1704.523731,3.876496325,1213.995273,2729.957228,4.309944781,2106.870421,288.5801965,Ab major,1474122.LOFI.mp3
4417.41246,1105.940603,1558.692896,878.5602638,6859.808221,598.4155861,1353.372595,3126.744805,1223.462974,1699.021573,164.5534589,6033.6402,Gb minor,3319589.LOFI.mp3
5109.871268,4596.539089,824.2225453,4238.541216,790.2799466,8334.523953,854.0467301,1866.117625,13485.14327,2483.627664,2327.780166,960.0841368,F minor,3740062.LOFI.mp3
353.6519339,776.3175865,1184.675584,9854.458885,8783.172008,46990.23328,6112.877407,2239.579288,3306.12705,312.7991807,143.5722031,442.3330526,Bb minor,4188100.LOFI.mp3
748.2878634,1436.522874,188.9605622,1286.19107,1805.10718,1259.088687,4259.438412,11691.7744,4598.406965,4781.120441,1071.536903,1233.952414,Db minor,4997222.LOFI.mp3
684.2995321,1294.487164,400.7339554,1169.495315,264.5955765,273.0492789,300.2769876,92.83768997,324.2171781,134.6247757,1605.089583,1357.590658,Eb minor,3479363.LOFI.mp3
1313.336441,1170.36242,591.0457769,290.3377821,141.5714225,369.1396734,529.2818543,711.0695925,1336.166504,1629.53482,10964.00549,4187.150875,Bb minor,2438899.LOFI.mp3
29.80652058,104.2068388,113.7900563,1524.372908,3464.494577,2165.558264,5542.496202,8081.97641,3716.98075,113.3354695,167.1052615,101.1909598,E minor,4840289.LOFI.mp3
8106.852647,1317.419323,1877.388293,1142.49529,3210.944088,777.117537,665.0771972,1986.881901,4096.082991,14572.95145,13438.21924,17598.19271,D major,398124.LOFI.mp3
1711.841688,519.5985764,366.0181933,3320.941847,1986.26612,2985.9219,6808.990618,1196.842827,1589.392659,491.8379455,543.8879426,498.4287704,F major,5103693.LOFI.mp3
6584.3126,4823.312946,1881.353409,1713.556263,1422.612287,3455.628552,26934.75293,9790.034039,6865.131198,19109.79407,4857.001446,12720.0376,Ab minor,1611446.LOFI.mp3
8306.98919,3208.377293,4429.121279,1295.61694,1792.700327,446.4447416,1274.900184,818.9983761,2825.848957,11782.28721,2515.419189,9852.876502,E minor,3668409.LOFI.mp3
1843.07247,15201.51496,3323.280324,556.7485724,582.7074992,484.5902909,529.8828963,1513.299478,3007.610284,783.788424,422.6644853,643.7263972,Db minor,5039015.LOFI.mp3
9435.827443,1638.70721,553.3538095,371.6516063,2429.594008,1319.813331,1577.811913,5158.415862,5499.582444,506.6029076,1027.619125,1445.945367,C major,3681890.LOFI.mp3
5532.861592,3722.598218,3023.480137,6250.303256,7288.965153,22992.94853,5614.843441,4738.090786,3756.703437,1872.63918,2871.192346,1242.719387,F minor,5304804.LOFI.mp3
176.2062785,75.18226973,454.7418698,1286.422697,8499.984897,6632.384546,6696.994146,12817.59076,2350.382883,1183.12812,447.3746093,219.7508901,F minor,1033148.LOFI.mp3
10739.5676,17916.98699,10824.53152,3134.938941,3045.483454,3750.91686,996.6913821,2808.69551,757.9184887,3365.15363,5834.362817,5285.003738,F major,3753635.LOFI.mp3
4075.981582,208.8591386,1982.550316,103.0551883,134.0284815,868.1884006,837.8666094,1009.106355,656.9340472,375.0905472,5664.182823,298.3705125,Bb major,4779657.LOFI.mp3
854.3329763,752.2886621,1437.473997,1050.689924,617.103143,227.3004517,399.7323247,537.4691159,851.1772071,1332.166155,124.4459298,324.14412,A minor,3387619.LOFI.mp3
315.6263603,6736.219995,110.3480055,1887.53214,4823.302971,88.3154769,1868.165895,293.396342,2752.056066,8179.588434,516.9004041,3637.082035,A major,3364661.LOFI.mp3
1102.57487,251.1966641,168.6412181,501.647669,129.8373034,161.6986428,432.3075847,718.9663526,665.7811039,330.1937171,471.8482724,391.1713794,Db minor,1796518.LOFI.mp3
725.9190307,1688.567335,654.383408,2417.784502,5269.627029,398.3494948,5602.194284,14388.57767,3978.007297,9459.709647,1735.462141,3343.266835,E major,3703893.LOFI.mp3
12292.49819,607.0827616,655.0276025,901.9127487,6385.786873,799.2093918,2210.546802,7445.906817,2992.669855,11957.95632,2312.752016,1854.72001,E minor,4573655.LOFI.mp3
473.3506408,226.5126656,38.62831427,118.9756641,314.1279672,2760.087244,6905.963839,7052.317969,5534.261294,3213.760586,2184.043039,1156.827168,B minor,1822087.LOFI.mp3
94.29627679,461.1450962,98.19112671,939.1407161,668.7384592,58.85262391,332.3975284,1207.973281,3255.469428,731.8316225,142.056996,154.880776,Db minor,2006103.LOFI.mp3
947.0421198,682.5764462,366.1609718,3435.375161,18885.11554,37356.37866,5708.638636,2404.961507,2459.504926,550.7706578,1019.885243,91.46872728,F minor,2448121.LOFI.mp3
1291.142664,1110.992026,4810.59429,4537.336951,1974.948177,1023.998876,5161.793345,22244.11491,2872.206089,2465.171223,2470.549229,3378.817161,G minor,5005412.LOFI.mp3
2983.520922,3078.344407,204.7170417,3392.239341,1044.647382,8699.009555,7939.979386,7590.636868,7449.549289,2428.962448,887.9414634,377.1580058,F minor,3402887.LOFI.mp3
878.2348846,4064.312806,4149.182595,1082.71326,3801.840941,19464.11682,66172.71494,6323.725056,4886.653925,4249.089981,3271.661642,929.5161537,Gb major,3402886.LOFI.mp3
1230.825444,3611.018506,4740.886344,4391.17103,5549.933217,9528.943696,27320.56689,65714.22724,6167.168403,1372.810055,512.5500436,1355.984589,G minor,3561744.LOFI.mp3
762.1462825,621.4792112,1008.227278,530.8228567,450.0938986,897.4722842,4548.014953,9147.163299,4394.406049,1837.650287,1546.732381,990.7517186,G minor,2048940.LOFI.mp3
406.401278,12.20976629,391.1409857,4890.113727,125.6682713,1093.821687,205.800861,1014.107391,4911.310082,155.5861073,2164.110378,46.90105345,Eb major,877345.LOFI.mp3
585.5597615,1731.879014,348.9602691,2679.073197,67.67600517,987.7890037,397.3990255,35.03946207,1118.888706,212.1260076,2564.98297,430.0649958,Eb minor,191347.LOFI.mp3
146.4119753,124.6323534,159.6228354,342.2489367,659.4931179,968.8254158,3967.936996,2792.386421,471.5356369,934.3788853,419.9780517,258.8029157,Gb minor,1193612.LOFI.mp3
5203.545621,6689.338445,302.6166685,1890.847503,6796.17747,331.8384229,3094.636858,7165.66641,7065.565851,9928.83216,1457.503834,20945.93965,E major,992081.LOFI.mp3
66.72653091,107.404362,274.1641223,161.0161712,302.3774092,1120.22392,6418.459518,12877.15741,11416.39977,1047.081829,679.4768308,275.7338741,D minor,839886.LOFI.mp3
1235.129838,591.9816771,465.0345327,1621.227371,19012.35254,9714.673639,10064.13357,1426.858999,1888.222414,556.9084682,968.7768121,228.8080191,F minor,4927548.LOFI.mp3
424.9820723,254.3285445,196.2267551,559.46656,576.2576601,626.3188113,1600.926304,18809.23873,1770.823182,1181.738302,351.4682041,291.6617417,F minor,5120298.LOFI.mp3
3341.527795,1982.248071,1634.185907,5432.765292,572.5907947,441.3439334,159.490486,127.9299053,375.402336,2476.28347,15205.89418,6535.015691,Eb minor,2014445.LOFI.mp3
1186.270081,0.3446419242,49.59599045,3.924235607,1271.832445,2229.326501,8.29322597,389.5071568,28.84201144,1774.069952,132.1440376,5.081515983,F major,1568217.LOFI.mp3
1448.01312,3409.198268,3692.770097,6732.810423,2642.384237,980.256431,161.9586217,504.6524027,2245.666642,2515.673154,1414.742555,958.9176465,Ab minor,1389887.LOFI.mp3
2363.251476,2966.272297,3300.956648,2793.046686,7216.455529,8334.98843,4696.292051,3782.4409,1543.476297,2477.169288,4759.02434,1779.222074,Bb minor,3114501.LOFI.mp3
636.8256125,177.606643,73.92228626,45.20695827,49.62565124,421.5304704,1240.157373,12240.69014,12641.61468,7877.159077,6366.714723,12199.87784,B minor,1406309.LOFI.mp3
750.2420678,1197.702491,64.09649864,180.4549562,42.25044589,175.6635584,762.5094088,28384.78266,2802.278891,736.4695285,230.7016978,365.0497689,Ab minor,796860.LOFI.mp3
491.3686309,123.6378934,149.7812087,174.3623959,501.2466905,5871.480922,10681.89668,4589.256102,3491.13753,568.3433,266.4665425,178.1664116,F minor,3015217.LOFI.mp3
1164.123911,30.12131604,253.4726874,27.92406914,150.4276149,3638.167403,2776.641545,10999.40566,2444.961475,1561.864106,297.1446157,518.7114326,C major,3069201.LOFI.mp3
3955.116548,15365.73246,258.9245197,2538.568193,260.1533757,4430.975435,3877.160414,3585.210574,12552.06138,2156.444697,8979.010093,1460.849973,Bb minor,3467773.LOFI.mp3
2513.398206,429.2120402,1667.270923,368.518412,1230.225231,2036.747272,897.6023485,1179.980679,749.8899372,7430.88888,1241.214888,1359.946419,D minor,1234750.LOFI.mp3
2585.615098,133.1106878,831.8888528,1581.336606,1198.720125,4489.872329,1030.189519,1336.079602,3100.676059,1275.640812,5369.183365,817.4929946,Bb major,1234751.LOFI.mp3
720.5596076,2600.545019,4771.797087,2627.619462,5140.570197,2133.92383,8154.154862,7175.872278,5398.241123,1756.849006,1004.562111,1271.279919,Db minor,4817706.LOFI.mp3
740.1380913,724.5353258,4074.063131,19093.00952,17084.98611,4260.62448,2715.692241,2172.270613,3730.981165,1009.433322,611.6398927,664.3590881,Ab minor,5049808.LOFI.mp3
500.7358418,56.43352959,209.7166612,1019.877335,2729.825961,7290.757894,3394.080389,312.2900394,396.271086,220.9728879,99.63558499,113.5017523,D minor,3151513.LOFI.mp3
1727.776117,455.6527798,244.3197944,314.839857,455.3049139,1125.14977,4518.204116,22454.38281,8494.320512,47408.66923,5540.279739,3783.134474,Ab minor,2447748.LOFI.mp3
1220.499004,718.6198979,347.0956367,483.0704945,2809.062262,1250.541376,2168.618008,342.0213133,376.6532068,1167.70083,1335.504225,3218.576902,E major,1669939.LOFI.mp3
1046.61558,393.5197027,284.5472811,2961.44639,211.7261297,271.5486925,704.7829581,972.5009885,2514.195451,2413.6774,4599.517386,2848.379995,Eb minor,4320199.LOFI.mp3
927.7705449,179.9016085,377.3242727,1286.634944,6882.075891,8225.508142,3310.463789,1432.14534,1562.485964,774.8879045,430.0388408,2449.286021,A minor,3389317.LOFI.mp3
1109.848525,335.1384686,664.6032926,1226.70461,1896.739884,2246.238601,1375.193916,2010.504289,1855.197484,647.9592207,528.6514369,116.016861,F minor,3186615.LOFI.mp3
374.7977718,655.0743958,1091.757376,99.63981334,1519.666978,753.2243554,5844.398767,23117.89401,9384.965585,1650.436508,1738.175435,1661.513179,E minor,4191993.LOFI.mp3
